Injection,Layer,TensorIndex,Bit
3497,conv2d_14,"(2, 1, 33, 20)",16
3498,conv2d_14,"(2, 0, 40, 36)",5
3499,conv2d_14,"(0, 0, 35, 46)",19
3500,conv2d_14,"(2, 2, 26, 56)",27
3501,conv2d_14,"(0, 0, 13, 35)",11
3502,conv2d_14,"(1, 2, 43, 11)",6
3503,conv2d_14,"(1, 2, 43, 6)",4
3504,conv2d_14,"(1, 1, 50, 38)",28
3505,conv2d_14,"(2, 0, 20, 52)",14
3506,conv2d_14,"(2, 0, 45, 0)",21
3507,conv2d_14,"(1, 2, 18, 30)",0
3508,conv2d_14,"(0, 2, 57, 40)",2
3509,conv2d_14,"(0, 0, 58, 19)",16
3510,conv2d_14,"(1, 2, 0, 11)",8
3511,conv2d_14,"(1, 0, 62, 6)",1
3512,conv2d_14,"(1, 2, 29, 8)",25
3513,conv2d_14,"(1, 2, 2, 45)",19
3514,conv2d_14,"(1, 2, 62, 55)",18
3515,conv2d_14,"(2, 1, 31, 63)",26
3516,conv2d_14,"(2, 2, 19, 49)",31
3517,conv2d_14,"(2, 2, 40, 56)",26
3518,conv2d_14,"(1, 0, 27, 11)",5
3519,conv2d_14,"(1, 1, 14, 59)",9
3520,conv2d_14,"(2, 0, 56, 61)",16
3521,conv2d_14,"(2, 2, 23, 60)",31
3522,conv2d_14,"(2, 1, 47, 47)",21
3523,conv2d_14,"(0, 2, 0, 8)",16
3524,conv2d_14,"(2, 1, 62, 43)",0
3525,conv2d_14,"(1, 2, 10, 51)",14
3526,conv2d_14,"(1, 2, 9, 44)",22
3527,conv2d_14,"(1, 2, 36, 37)",14
3528,conv2d_14,"(0, 1, 26, 16)",3
3529,conv2d_14,"(2, 0, 45, 43)",12
3530,conv2d_14,"(2, 2, 19, 25)",23
3531,conv2d_14,"(2, 2, 24, 38)",25
3532,conv2d_14,"(1, 1, 33, 19)",19
3533,conv2d_14,"(1, 2, 20, 7)",0
3534,conv2d_14,"(1, 1, 62, 41)",18
3535,conv2d_14,"(2, 2, 21, 10)",13
3536,conv2d_14,"(0, 0, 21, 54)",27
3537,conv2d_14,"(0, 0, 42, 4)",9
3538,conv2d_14,"(1, 0, 2, 44)",5
3539,conv2d_14,"(2, 1, 38, 18)",1
3540,conv2d_14,"(0, 1, 46, 10)",1
3541,conv2d_14,"(2, 0, 23, 20)",8
3542,conv2d_14,"(0, 1, 24, 10)",6
3543,conv2d_14,"(0, 2, 53, 3)",15
3544,conv2d_14,"(1, 0, 9, 21)",29
3545,conv2d_14,"(1, 0, 5, 17)",24
3546,conv2d_14,"(0, 1, 50, 33)",9
3547,conv2d_14,"(0, 0, 51, 33)",11
3548,conv2d_14,"(2, 1, 41, 21)",5
3549,conv2d_14,"(1, 2, 15, 15)",5
3550,conv2d_14,"(0, 0, 0, 13)",30
3551,conv2d_14,"(1, 1, 59, 4)",15
3552,conv2d_14,"(1, 0, 20, 8)",17
3553,conv2d_14,"(2, 1, 7, 44)",18
3554,conv2d_14,"(1, 1, 22, 2)",9
3555,conv2d_14,"(1, 2, 1, 9)",10
3556,conv2d_14,"(0, 0, 54, 55)",10
3557,conv2d_14,"(0, 1, 22, 59)",7
3558,conv2d_14,"(2, 0, 29, 25)",18
3559,conv2d_14,"(0, 2, 32, 57)",18
3560,conv2d_14,"(1, 1, 35, 27)",23
3561,conv2d_14,"(2, 2, 28, 27)",28
3562,conv2d_14,"(1, 0, 20, 53)",11
3563,conv2d_14,"(2, 2, 30, 38)",0
3564,conv2d_14,"(0, 0, 3, 45)",12
3565,conv2d_14,"(2, 1, 44, 37)",6
3566,conv2d_14,"(1, 1, 48, 56)",29
3567,conv2d_14,"(1, 1, 61, 53)",17
3568,conv2d_14,"(1, 0, 50, 45)",11
3569,conv2d_14,"(1, 2, 9, 20)",29
3570,conv2d_14,"(0, 2, 41, 49)",27
3571,conv2d_14,"(1, 2, 10, 30)",28
3572,conv2d_14,"(1, 0, 51, 5)",6
3573,conv2d_14,"(0, 0, 24, 10)",3
3574,conv2d_14,"(2, 2, 17, 59)",29
3575,conv2d_14,"(0, 0, 23, 27)",10
3576,conv2d_14,"(2, 1, 35, 32)",21
3577,conv2d_14,"(1, 1, 14, 24)",0
3578,conv2d_14,"(0, 2, 27, 32)",23
3579,conv2d_14,"(1, 2, 29, 32)",19
3580,conv2d_14,"(2, 2, 3, 14)",1
3581,conv2d_14,"(2, 1, 56, 1)",9
3582,conv2d_14,"(2, 2, 38, 42)",4
3583,conv2d_14,"(1, 2, 11, 20)",25
3584,conv2d_14,"(1, 0, 22, 48)",19
3585,conv2d_14,"(0, 2, 20, 21)",20
3586,conv2d_14,"(0, 1, 63, 46)",3
3587,conv2d_14,"(1, 1, 33, 62)",25
3588,conv2d_14,"(1, 0, 26, 56)",28
3589,conv2d_14,"(0, 1, 35, 47)",21
3590,conv2d_14,"(1, 2, 59, 19)",31
3591,conv2d_14,"(0, 1, 29, 60)",5
3592,conv2d_14,"(0, 1, 26, 14)",9
3593,conv2d_14,"(0, 2, 31, 39)",9
3594,conv2d_14,"(1, 1, 22, 58)",31
3595,conv2d_14,"(2, 0, 56, 47)",26
3596,conv2d_14,"(2, 1, 59, 29)",24
3597,conv2d_14,"(2, 1, 50, 57)",12
3598,conv2d_14,"(2, 0, 28, 50)",4
3599,conv2d_14,"(2, 1, 21, 45)",23
3600,conv2d_14,"(0, 0, 51, 4)",28
3601,conv2d_14,"(1, 0, 40, 48)",1
3602,conv2d_14,"(2, 2, 21, 5)",7
3603,conv2d_14,"(2, 2, 36, 22)",19
3604,conv2d_14,"(1, 0, 34, 23)",18
3605,conv2d_14,"(2, 1, 29, 44)",14
3606,conv2d_14,"(1, 0, 12, 36)",22
3607,conv2d_14,"(2, 0, 25, 38)",26
3608,conv2d_14,"(1, 2, 54, 59)",25
3609,conv2d_14,"(0, 0, 20, 21)",9
3610,conv2d_14,"(2, 1, 23, 16)",15
3611,conv2d_14,"(1, 2, 4, 28)",21
3612,conv2d_14,"(0, 1, 38, 4)",8
3613,conv2d_14,"(2, 2, 17, 32)",15
3614,conv2d_14,"(0, 2, 36, 5)",9
3615,conv2d_14,"(1, 2, 46, 44)",18
3616,conv2d_14,"(1, 0, 48, 35)",19
3617,conv2d_14,"(2, 2, 57, 28)",12
3618,conv2d_14,"(0, 2, 29, 60)",6
3619,conv2d_14,"(0, 2, 23, 14)",22
3620,conv2d_14,"(0, 2, 59, 14)",18
3621,conv2d_14,"(1, 1, 2, 13)",14
3622,conv2d_14,"(2, 1, 35, 1)",25
3623,conv2d_14,"(1, 1, 52, 50)",21
3624,conv2d_14,"(2, 0, 44, 54)",17
3625,conv2d_14,"(0, 0, 46, 56)",25
3626,conv2d_14,"(0, 0, 56, 29)",10
3627,conv2d_14,"(2, 0, 42, 8)",26
3628,conv2d_14,"(2, 2, 32, 59)",10
3629,conv2d_14,"(2, 2, 63, 21)",17
3630,conv2d_14,"(0, 1, 6, 6)",28
3631,conv2d_14,"(1, 2, 29, 15)",10
3632,conv2d_14,"(0, 0, 4, 5)",10
3633,conv2d_14,"(0, 2, 37, 4)",12
3634,conv2d_14,"(0, 1, 55, 63)",5
3635,conv2d_14,"(1, 0, 20, 9)",25
3636,conv2d_14,"(1, 1, 11, 61)",9
3637,conv2d_14,"(1, 1, 12, 45)",12
3638,conv2d_14,"(1, 2, 46, 61)",15
3639,conv2d_14,"(0, 0, 14, 26)",6
3640,conv2d_14,"(1, 0, 37, 45)",17
3641,conv2d_14,"(1, 0, 32, 15)",14
3642,conv2d_14,"(2, 2, 25, 30)",6
3643,conv2d_14,"(2, 0, 22, 1)",27
3644,conv2d_14,"(1, 1, 33, 22)",3
3645,conv2d_14,"(0, 2, 14, 33)",14
3646,conv2d_14,"(1, 0, 63, 52)",6
3647,conv2d_14,"(1, 1, 53, 29)",14
3648,conv2d_14,"(1, 0, 7, 43)",7
3649,conv2d_14,"(1, 1, 2, 48)",20
3650,conv2d_14,"(0, 1, 47, 28)",29
3651,conv2d_14,"(2, 2, 40, 4)",29
3652,conv2d_14,"(0, 0, 61, 7)",22
3653,conv2d_14,"(2, 1, 26, 25)",28
3654,conv2d_14,"(0, 0, 2, 51)",1
3655,conv2d_14,"(1, 0, 12, 55)",4
3656,conv2d_14,"(1, 2, 24, 20)",29
3657,conv2d_14,"(2, 2, 56, 50)",14
3658,conv2d_14,"(0, 1, 56, 14)",0
3659,conv2d_14,"(1, 0, 36, 58)",2
3660,conv2d_14,"(2, 0, 31, 63)",13
3661,conv2d_14,"(1, 1, 22, 21)",13
3662,conv2d_14,"(1, 0, 53, 16)",7
3663,conv2d_14,"(2, 2, 62, 41)",20
3664,conv2d_14,"(2, 1, 61, 7)",5
3665,conv2d_14,"(2, 2, 35, 59)",7
3666,conv2d_14,"(2, 2, 56, 22)",25
3667,conv2d_14,"(0, 0, 7, 25)",10
3668,conv2d_14,"(0, 2, 23, 48)",30
3669,conv2d_14,"(0, 2, 37, 48)",2
3670,conv2d_14,"(1, 2, 15, 61)",25
3671,conv2d_14,"(1, 2, 53, 15)",11
3672,conv2d_14,"(2, 1, 56, 45)",17
3673,conv2d_14,"(2, 2, 46, 18)",16
3674,conv2d_14,"(0, 2, 47, 32)",13
3675,conv2d_14,"(0, 2, 26, 54)",11
3676,conv2d_14,"(1, 0, 26, 17)",8
3677,conv2d_14,"(2, 2, 27, 63)",24
3678,conv2d_14,"(0, 1, 19, 31)",5
3679,conv2d_14,"(0, 1, 45, 43)",4
3680,conv2d_14,"(1, 2, 43, 19)",21
3681,conv2d_14,"(0, 1, 61, 0)",20
3682,conv2d_14,"(1, 1, 10, 50)",28
3683,conv2d_14,"(2, 2, 9, 32)",30
3684,conv2d_14,"(2, 0, 4, 57)",23
3685,conv2d_14,"(2, 2, 49, 63)",17
3686,conv2d_14,"(0, 2, 47, 11)",12
3687,conv2d_14,"(1, 1, 27, 2)",22
3688,conv2d_14,"(2, 2, 45, 9)",6
3689,conv2d_14,"(2, 2, 29, 53)",27
3690,conv2d_14,"(2, 1, 27, 1)",22
3691,conv2d_14,"(2, 1, 57, 22)",19
3692,conv2d_14,"(1, 0, 23, 29)",30
3693,conv2d_14,"(1, 1, 26, 36)",20
3694,conv2d_14,"(1, 2, 24, 60)",4
3695,conv2d_14,"(0, 0, 44, 10)",23
3696,conv2d_14,"(0, 0, 62, 59)",6
3697,conv2d_14,"(0, 2, 51, 63)",28
3698,conv2d_14,"(2, 1, 53, 42)",2
3699,conv2d_14,"(2, 2, 29, 30)",2
3700,conv2d_14,"(0, 0, 50, 33)",20
3701,conv2d_14,"(0, 1, 61, 11)",5
3702,conv2d_14,"(0, 2, 35, 18)",9
3703,conv2d_14,"(0, 1, 19, 1)",9
3704,conv2d_14,"(2, 2, 20, 7)",13
3705,conv2d_14,"(1, 2, 58, 45)",10
3706,conv2d_14,"(2, 2, 37, 27)",13
3707,conv2d_14,"(0, 0, 22, 53)",11
3708,conv2d_14,"(0, 2, 40, 36)",8
3709,conv2d_14,"(1, 2, 2, 24)",7
3710,conv2d_14,"(2, 0, 62, 47)",15
3711,conv2d_14,"(2, 0, 43, 21)",3
3712,conv2d_14,"(1, 1, 60, 26)",10
3713,conv2d_14,"(1, 0, 43, 24)",31
3714,conv2d_14,"(0, 1, 27, 25)",26
3715,conv2d_14,"(1, 2, 25, 38)",2
3716,conv2d_14,"(0, 0, 45, 31)",28
3717,conv2d_14,"(0, 1, 45, 37)",21
3718,conv2d_14,"(0, 1, 25, 57)",3
3719,conv2d_14,"(2, 2, 16, 20)",14
3720,conv2d_14,"(1, 2, 62, 32)",30
3721,conv2d_14,"(0, 2, 52, 27)",20
3722,conv2d_14,"(2, 1, 14, 62)",19
3723,conv2d_14,"(1, 1, 4, 36)",12
3724,conv2d_14,"(2, 1, 29, 61)",0
3725,conv2d_14,"(2, 0, 32, 32)",12
3726,conv2d_14,"(1, 2, 31, 1)",8
3727,conv2d_14,"(1, 0, 19, 4)",29
3728,conv2d_14,"(2, 2, 54, 6)",25
3729,conv2d_14,"(2, 2, 28, 6)",11
3730,conv2d_14,"(1, 0, 42, 57)",22
3731,conv2d_14,"(0, 2, 48, 38)",13
3732,conv2d_14,"(2, 0, 55, 56)",23
3733,conv2d_14,"(0, 0, 42, 28)",15
3734,conv2d_14,"(0, 0, 29, 4)",4
3735,conv2d_14,"(1, 1, 32, 53)",0
3736,conv2d_14,"(1, 2, 21, 31)",11
3737,conv2d_14,"(2, 0, 4, 17)",26
3738,conv2d_14,"(2, 2, 15, 12)",12
3739,conv2d_14,"(0, 1, 7, 29)",7
3740,conv2d_14,"(1, 0, 31, 38)",19
3741,conv2d_14,"(1, 0, 41, 51)",30
3742,conv2d_14,"(0, 2, 16, 2)",10
3743,conv2d_14,"(2, 2, 18, 7)",17
3744,conv2d_14,"(1, 1, 62, 46)",3
3745,conv2d_14,"(1, 2, 24, 10)",12
3746,conv2d_14,"(2, 1, 41, 50)",20
3747,conv2d_14,"(0, 2, 61, 14)",11
3748,conv2d_14,"(0, 0, 46, 5)",3
3749,conv2d_14,"(1, 0, 27, 33)",0
3750,conv2d_14,"(0, 1, 56, 35)",11
3751,conv2d_14,"(2, 1, 35, 59)",21
3752,conv2d_14,"(1, 2, 24, 53)",2
3753,conv2d_14,"(1, 2, 10, 12)",3
3754,conv2d_14,"(2, 0, 55, 3)",3
3755,conv2d_14,"(1, 0, 29, 9)",1
3756,conv2d_14,"(1, 1, 57, 31)",7
3757,conv2d_14,"(0, 0, 48, 20)",11
3758,conv2d_14,"(2, 1, 62, 23)",5
3759,conv2d_14,"(2, 1, 25, 28)",3
3760,conv2d_14,"(0, 2, 3, 26)",2
3761,conv2d_14,"(2, 0, 58, 62)",19
3762,conv2d_14,"(2, 0, 27, 62)",17
3763,conv2d_14,"(0, 0, 53, 49)",17
3764,conv2d_14,"(0, 2, 12, 53)",27
3765,conv2d_14,"(1, 1, 56, 28)",18
3766,conv2d_14,"(2, 1, 9, 14)",21
3767,conv2d_14,"(0, 2, 13, 8)",16
3768,conv2d_14,"(2, 1, 29, 1)",18
3769,conv2d_14,"(1, 0, 42, 52)",4
3770,conv2d_14,"(1, 1, 24, 35)",1
3771,conv2d_14,"(1, 2, 27, 59)",24
3772,conv2d_14,"(0, 2, 43, 34)",24
3773,conv2d_14,"(2, 2, 63, 33)",26
3774,conv2d_14,"(1, 0, 32, 32)",14
3775,conv2d_14,"(2, 2, 33, 48)",12
3776,conv2d_14,"(2, 2, 54, 28)",20
3777,conv2d_14,"(1, 0, 30, 24)",4
3778,conv2d_14,"(1, 1, 11, 11)",8
3779,conv2d_14,"(2, 1, 20, 3)",15
3780,conv2d_14,"(1, 0, 17, 47)",17
3781,conv2d_14,"(1, 2, 7, 16)",23
3782,conv2d_14,"(2, 1, 45, 52)",24
3783,conv2d_14,"(1, 0, 27, 63)",11
3784,conv2d_14,"(1, 2, 36, 59)",20
3785,conv2d_14,"(0, 2, 4, 56)",23
3786,conv2d_14,"(2, 0, 47, 19)",18
3787,conv2d_14,"(0, 2, 35, 16)",11
3788,conv2d_14,"(2, 2, 62, 9)",20
3789,conv2d_14,"(2, 0, 36, 37)",27
3790,conv2d_14,"(2, 0, 27, 2)",26
3791,conv2d_14,"(0, 0, 51, 15)",26
3792,conv2d_14,"(0, 0, 25, 25)",17
3793,conv2d_14,"(2, 2, 53, 43)",2
3794,conv2d_14,"(2, 2, 21, 30)",15
3795,conv2d_14,"(2, 0, 8, 2)",21
3796,conv2d_14,"(1, 1, 53, 24)",29
3797,conv2d_14,"(2, 1, 2, 8)",19
3798,conv2d_14,"(0, 0, 57, 9)",28
3799,conv2d_14,"(1, 0, 45, 11)",10
3800,conv2d_14,"(2, 0, 20, 2)",27
3801,conv2d_14,"(1, 0, 6, 31)",5
3802,conv2d_14,"(1, 1, 20, 23)",26
3803,conv2d_14,"(2, 0, 44, 4)",29
3804,conv2d_14,"(2, 1, 43, 37)",18
3805,conv2d_14,"(2, 1, 37, 44)",25
3806,conv2d_14,"(2, 1, 44, 4)",15
3807,conv2d_14,"(2, 0, 23, 15)",16
3808,conv2d_14,"(1, 2, 19, 43)",24
3809,conv2d_14,"(1, 1, 8, 12)",16
3810,conv2d_14,"(1, 0, 50, 63)",1
3811,conv2d_14,"(2, 1, 29, 19)",2
3812,conv2d_14,"(1, 2, 35, 52)",15
3813,conv2d_14,"(0, 0, 17, 19)",4
3814,conv2d_14,"(0, 1, 42, 2)",15
3815,conv2d_14,"(1, 2, 25, 1)",10
3816,conv2d_14,"(1, 2, 3, 2)",17
3817,conv2d_14,"(1, 1, 29, 21)",25
3818,conv2d_14,"(1, 1, 24, 20)",12
3819,conv2d_14,"(2, 2, 18, 41)",0
3820,conv2d_14,"(1, 1, 16, 51)",29
3821,conv2d_14,"(2, 2, 61, 44)",1
3822,conv2d_14,"(2, 0, 40, 15)",21
3823,conv2d_14,"(1, 1, 51, 39)",18
3824,conv2d_14,"(1, 1, 42, 50)",17
3825,conv2d_14,"(2, 2, 25, 21)",20
3826,conv2d_14,"(2, 1, 55, 23)",10
3827,conv2d_14,"(2, 2, 43, 26)",5
3828,conv2d_14,"(0, 0, 52, 61)",1
3829,conv2d_14,"(0, 1, 47, 47)",23
3830,conv2d_14,"(2, 2, 23, 15)",14
3831,conv2d_14,"(0, 1, 8, 52)",28
3832,conv2d_14,"(1, 0, 16, 53)",0
3833,conv2d_14,"(2, 1, 10, 56)",11
3834,conv2d_14,"(2, 1, 5, 59)",21
3835,conv2d_14,"(0, 0, 56, 62)",12
3836,conv2d_14,"(0, 2, 46, 57)",26
3837,conv2d_14,"(2, 1, 34, 25)",29
3838,conv2d_14,"(0, 2, 4, 29)",21
3839,conv2d_14,"(0, 2, 45, 31)",2
3840,conv2d_14,"(0, 0, 5, 41)",6
3841,conv2d_14,"(2, 0, 62, 58)",0
3842,conv2d_14,"(2, 1, 56, 33)",28
3843,conv2d_14,"(2, 2, 11, 63)",22
3844,conv2d_14,"(1, 1, 7, 48)",0
3845,conv2d_14,"(2, 2, 58, 23)",21
3846,conv2d_14,"(1, 0, 26, 48)",5
3847,conv2d_14,"(1, 2, 5, 20)",13
3848,conv2d_14,"(1, 0, 55, 25)",16
3849,conv2d_14,"(0, 1, 62, 24)",4
3850,conv2d_14,"(0, 2, 33, 60)",2
3851,conv2d_14,"(2, 2, 26, 23)",25
3852,conv2d_14,"(0, 0, 24, 2)",28
3853,conv2d_14,"(0, 0, 32, 6)",30
3854,conv2d_14,"(1, 1, 4, 62)",21
3855,conv2d_14,"(0, 0, 30, 38)",30
3856,conv2d_14,"(0, 2, 2, 51)",15
3857,conv2d_14,"(2, 0, 31, 2)",16
3858,conv2d_14,"(1, 1, 41, 18)",30
3859,conv2d_14,"(0, 1, 13, 4)",6
3860,conv2d_14,"(0, 1, 23, 16)",2
3861,conv2d_14,"(0, 0, 24, 37)",28
3862,conv2d_14,"(1, 0, 46, 0)",20
3863,conv2d_14,"(0, 0, 3, 33)",9
3864,conv2d_14,"(0, 1, 1, 5)",27
3865,conv2d_14,"(2, 0, 0, 21)",12
3866,conv2d_14,"(0, 2, 41, 56)",27
3867,conv2d_14,"(2, 0, 42, 36)",10
3868,conv2d_14,"(2, 0, 54, 27)",3
3869,conv2d_14,"(0, 1, 29, 23)",26
3870,conv2d_14,"(1, 0, 62, 43)",23
3871,conv2d_14,"(0, 2, 63, 13)",26
3872,conv2d_14,"(0, 1, 17, 7)",29
3873,conv2d_14,"(1, 1, 45, 41)",28
3874,conv2d_14,"(0, 1, 40, 18)",28
3875,conv2d_14,"(1, 2, 62, 38)",2
3876,conv2d_14,"(1, 0, 21, 54)",16
3877,conv2d_14,"(2, 1, 30, 24)",11
3878,conv2d_14,"(0, 2, 56, 28)",12
3879,conv2d_14,"(1, 1, 21, 44)",26
3880,conv2d_14,"(2, 1, 14, 49)",21
3881,conv2d_14,"(1, 0, 37, 51)",25
3882,conv2d_14,"(2, 0, 49, 0)",19
3883,conv2d_14,"(1, 0, 40, 55)",27
3884,conv2d_14,"(1, 2, 3, 51)",23
3885,conv2d_14,"(2, 2, 54, 12)",4
3886,conv2d_14,"(2, 1, 62, 0)",6
3887,conv2d_14,"(0, 2, 6, 48)",24
3888,conv2d_14,"(1, 2, 63, 60)",9
3889,conv2d_14,"(1, 2, 0, 60)",25
3890,conv2d_14,"(0, 1, 25, 34)",21
3891,conv2d_14,"(1, 2, 33, 42)",17
3892,conv2d_14,"(0, 2, 23, 34)",31
3893,conv2d_14,"(0, 0, 30, 45)",24
3894,conv2d_14,"(2, 2, 35, 2)",28
3895,conv2d_14,"(2, 2, 22, 53)",2
3896,conv2d_14,"(0, 0, 12, 54)",26
3897,conv2d_14,"(2, 0, 46, 34)",29
3898,conv2d_14,"(1, 2, 22, 3)",10
3899,conv2d_14,"(2, 0, 37, 33)",19
3900,conv2d_14,"(1, 2, 58, 44)",31
3901,conv2d_14,"(2, 0, 48, 7)",6
3902,conv2d_14,"(1, 0, 24, 15)",2
3903,conv2d_14,"(0, 0, 32, 3)",0
3904,conv2d_14,"(2, 2, 18, 32)",10
3905,conv2d_14,"(1, 2, 16, 51)",23
3906,conv2d_14,"(2, 1, 7, 9)",4
3907,conv2d_14,"(2, 0, 14, 0)",15
3908,conv2d_14,"(0, 0, 5, 4)",6
3909,conv2d_14,"(2, 1, 17, 36)",26
3910,conv2d_14,"(2, 2, 50, 57)",10
3911,conv2d_14,"(1, 0, 52, 43)",28
3912,conv2d_14,"(1, 2, 15, 33)",7
3913,conv2d_14,"(2, 0, 12, 36)",28
3914,conv2d_14,"(1, 2, 51, 62)",19
3915,conv2d_14,"(2, 2, 58, 0)",14
3916,conv2d_14,"(2, 2, 34, 16)",8
3917,conv2d_14,"(0, 0, 5, 48)",16
3918,conv2d_14,"(0, 0, 53, 3)",5
3919,conv2d_14,"(0, 0, 39, 18)",26
3920,conv2d_14,"(1, 1, 32, 16)",26
3921,conv2d_14,"(0, 0, 9, 24)",25
3922,conv2d_14,"(2, 2, 35, 24)",16
3923,conv2d_14,"(0, 2, 43, 17)",12
3924,conv2d_14,"(2, 2, 52, 15)",20
3925,conv2d_14,"(2, 2, 5, 60)",4
3926,conv2d_14,"(0, 0, 6, 38)",28
3927,conv2d_14,"(2, 2, 24, 48)",22
3928,conv2d_14,"(2, 2, 49, 27)",10
3929,conv2d_14,"(0, 2, 53, 60)",13
3930,conv2d_14,"(2, 1, 39, 43)",0
3931,conv2d_14,"(1, 2, 43, 61)",9
3932,conv2d_14,"(2, 0, 14, 26)",31
3933,conv2d_14,"(1, 2, 2, 32)",12
3934,conv2d_14,"(2, 0, 42, 45)",31
3935,conv2d_14,"(2, 2, 24, 37)",11
3936,conv2d_14,"(0, 2, 44, 19)",24
3937,conv2d_14,"(2, 0, 44, 48)",13
3938,conv2d_14,"(0, 2, 55, 40)",19
3939,conv2d_14,"(2, 2, 43, 33)",7
3940,conv2d_14,"(0, 2, 25, 34)",31
3941,conv2d_14,"(1, 2, 9, 7)",18
3942,conv2d_14,"(1, 2, 25, 0)",5
3943,conv2d_14,"(1, 2, 12, 30)",0
3944,conv2d_14,"(0, 1, 45, 58)",10
3945,conv2d_14,"(2, 2, 19, 46)",5
3946,conv2d_14,"(0, 1, 62, 28)",20
3947,conv2d_14,"(1, 2, 5, 5)",22
3948,conv2d_14,"(0, 2, 51, 15)",19
3949,conv2d_14,"(0, 1, 16, 43)",2
3950,conv2d_14,"(1, 0, 49, 31)",25
3951,conv2d_14,"(0, 1, 29, 9)",20
3952,conv2d_14,"(2, 1, 19, 48)",11
3953,conv2d_14,"(0, 1, 47, 30)",18
3954,conv2d_14,"(1, 0, 8, 3)",22
3955,conv2d_14,"(2, 0, 14, 23)",0
3956,conv2d_14,"(2, 0, 20, 32)",16
3957,conv2d_14,"(2, 1, 48, 42)",3
3958,conv2d_14,"(1, 0, 33, 45)",27
3959,conv2d_14,"(0, 2, 37, 36)",1
3960,conv2d_14,"(0, 1, 60, 39)",16
3961,conv2d_14,"(2, 2, 24, 32)",15
3962,conv2d_14,"(1, 1, 47, 15)",31
3963,conv2d_14,"(1, 0, 14, 9)",27
3964,conv2d_14,"(0, 1, 10, 11)",19
3965,conv2d_14,"(0, 0, 33, 6)",7
3966,conv2d_14,"(0, 0, 18, 46)",8
3967,conv2d_14,"(0, 0, 49, 25)",11
3968,conv2d_14,"(1, 1, 40, 48)",2
3969,conv2d_14,"(2, 1, 11, 59)",15
3970,conv2d_14,"(0, 1, 0, 44)",20
3971,conv2d_14,"(1, 1, 27, 10)",15
3972,conv2d_14,"(2, 2, 47, 9)",26
3973,conv2d_14,"(0, 1, 50, 41)",16
3974,conv2d_14,"(1, 2, 0, 7)",2
3975,conv2d_14,"(1, 2, 61, 1)",26
3976,conv2d_14,"(1, 0, 2, 34)",29
3977,conv2d_14,"(0, 0, 56, 7)",23
3978,conv2d_14,"(0, 0, 49, 60)",9
3979,conv2d_14,"(0, 0, 55, 9)",5
3980,conv2d_14,"(1, 1, 12, 50)",3
3981,conv2d_14,"(1, 0, 61, 41)",8
3982,conv2d_14,"(1, 0, 52, 8)",19
3983,conv2d_14,"(0, 1, 22, 7)",23
3984,conv2d_14,"(0, 1, 26, 55)",17
3985,conv2d_14,"(2, 1, 29, 17)",29
3986,conv2d_14,"(0, 1, 29, 47)",2
3987,conv2d_14,"(2, 1, 13, 51)",20
3988,conv2d_14,"(2, 1, 29, 16)",29
3989,conv2d_14,"(2, 1, 55, 13)",26
3990,conv2d_14,"(0, 1, 2, 17)",24
3991,conv2d_14,"(2, 2, 19, 14)",2
3992,conv2d_14,"(1, 0, 9, 51)",19
3993,conv2d_14,"(2, 1, 39, 0)",30
3994,conv2d_14,"(1, 0, 6, 46)",12
3995,conv2d_14,"(1, 0, 17, 25)",1
3996,conv2d_14,"(0, 2, 58, 35)",16
3997,conv2d_14,"(2, 1, 32, 2)",3
3998,conv2d_14,"(0, 1, 53, 0)",14
3999,conv2d_14,"(2, 1, 41, 0)",10
4000,conv2d_14,"(0, 2, 3, 54)",16
4001,conv2d_14,"(1, 2, 6, 48)",22
4002,conv2d_14,"(1, 1, 20, 11)",4
4003,conv2d_14,"(2, 1, 22, 30)",31
4004,conv2d_14,"(0, 2, 17, 5)",21
4005,conv2d_14,"(0, 1, 4, 20)",2
4006,conv2d_14,"(1, 1, 17, 60)",26
4007,conv2d_14,"(2, 1, 61, 52)",3
4008,conv2d_14,"(1, 0, 37, 19)",14
4009,conv2d_14,"(0, 0, 42, 46)",24
4010,conv2d_14,"(0, 1, 16, 12)",26
4011,conv2d_14,"(0, 0, 54, 40)",4
4012,conv2d_14,"(2, 0, 36, 59)",25
4013,conv2d_14,"(2, 2, 6, 63)",6
4014,conv2d_14,"(0, 2, 3, 43)",26
4015,conv2d_14,"(2, 1, 61, 4)",10
4016,conv2d_14,"(1, 2, 49, 37)",30
4017,conv2d_14,"(0, 2, 38, 8)",30
4018,conv2d_14,"(2, 2, 5, 45)",7
4019,conv2d_14,"(2, 1, 26, 44)",8
4020,conv2d_14,"(1, 1, 40, 20)",25
4021,conv2d_14,"(2, 0, 62, 13)",28
4022,conv2d_14,"(2, 2, 27, 38)",0
4023,conv2d_14,"(2, 1, 29, 15)",17
4024,conv2d_14,"(2, 1, 56, 16)",1
4025,conv2d_14,"(1, 0, 8, 26)",20
4026,conv2d_14,"(0, 1, 6, 48)",19
4027,conv2d_14,"(1, 0, 3, 11)",20
4028,conv2d_14,"(1, 2, 56, 55)",29
4029,conv2d_14,"(1, 2, 54, 2)",23
4030,conv2d_14,"(1, 0, 53, 20)",18
4031,conv2d_14,"(2, 1, 47, 38)",10
4032,conv2d_14,"(2, 0, 48, 9)",6
4033,conv2d_14,"(0, 0, 0, 6)",4
