Injection,Layer,TensorIndex,Bit
2463,conv2d_13,"(0, 2, 27, 29)",14
2464,conv2d_13,"(0, 1, 5, 12)",14
2465,conv2d_13,"(2, 0, 15, 21)",18
2466,conv2d_13,"(0, 2, 16, 48)",7
2467,conv2d_13,"(2, 1, 25, 16)",9
2468,conv2d_13,"(2, 0, 2, 62)",4
2469,conv2d_13,"(2, 2, 5, 63)",4
2470,conv2d_13,"(0, 2, 25, 31)",30
2471,conv2d_13,"(1, 2, 20, 60)",10
2472,conv2d_13,"(1, 2, 0, 59)",23
2473,conv2d_13,"(2, 2, 16, 0)",3
2474,conv2d_13,"(1, 1, 7, 2)",17
2475,conv2d_13,"(0, 1, 2, 28)",29
2476,conv2d_13,"(2, 2, 21, 42)",19
2477,conv2d_13,"(2, 0, 6, 34)",12
2478,conv2d_13,"(0, 2, 1, 35)",9
2479,conv2d_13,"(0, 1, 1, 48)",7
2480,conv2d_13,"(0, 0, 3, 62)",26
2481,conv2d_13,"(0, 0, 6, 21)",17
2482,conv2d_13,"(1, 0, 19, 36)",15
2483,conv2d_13,"(1, 1, 31, 46)",9
2484,conv2d_13,"(1, 0, 3, 58)",2
2485,conv2d_13,"(2, 0, 0, 61)",12
2486,conv2d_13,"(2, 2, 7, 63)",15
2487,conv2d_13,"(2, 2, 0, 49)",21
2488,conv2d_13,"(0, 1, 3, 27)",18
2489,conv2d_13,"(0, 2, 15, 12)",26
2490,conv2d_13,"(1, 2, 14, 44)",29
2491,conv2d_13,"(2, 0, 22, 1)",26
2492,conv2d_13,"(0, 1, 22, 24)",12
2493,conv2d_13,"(0, 1, 8, 15)",22
2494,conv2d_13,"(0, 1, 13, 63)",7
2495,conv2d_13,"(0, 1, 18, 62)",22
2496,conv2d_13,"(2, 0, 5, 33)",2
2497,conv2d_13,"(2, 0, 29, 50)",14
2498,conv2d_13,"(2, 0, 16, 14)",17
2499,conv2d_13,"(0, 0, 13, 41)",31
2500,conv2d_13,"(0, 2, 15, 62)",8
2501,conv2d_13,"(0, 0, 31, 48)",6
2502,conv2d_13,"(0, 0, 25, 46)",21
2503,conv2d_13,"(2, 2, 27, 9)",18
2504,conv2d_13,"(0, 0, 8, 52)",12
2505,conv2d_13,"(0, 2, 25, 36)",12
2506,conv2d_13,"(2, 1, 14, 43)",19
2507,conv2d_13,"(0, 2, 19, 29)",5
2508,conv2d_13,"(2, 1, 20, 32)",28
2509,conv2d_13,"(2, 2, 2, 15)",10
2510,conv2d_13,"(1, 1, 7, 54)",16
2511,conv2d_13,"(0, 1, 8, 31)",13
2512,conv2d_13,"(0, 1, 19, 30)",27
2513,conv2d_13,"(0, 2, 27, 21)",10
2514,conv2d_13,"(0, 2, 4, 5)",10
2515,conv2d_13,"(0, 2, 1, 16)",28
2516,conv2d_13,"(1, 1, 2, 1)",7
2517,conv2d_13,"(1, 1, 17, 53)",2
2518,conv2d_13,"(0, 0, 9, 18)",21
2519,conv2d_13,"(2, 0, 17, 40)",11
2520,conv2d_13,"(1, 1, 26, 31)",14
2521,conv2d_13,"(2, 2, 11, 44)",14
2522,conv2d_13,"(0, 2, 30, 49)",6
2523,conv2d_13,"(0, 2, 2, 21)",16
2524,conv2d_13,"(1, 0, 25, 13)",28
2525,conv2d_13,"(0, 0, 18, 28)",3
2526,conv2d_13,"(0, 1, 18, 3)",7
2527,conv2d_13,"(2, 2, 30, 8)",24
2528,conv2d_13,"(1, 0, 4, 54)",8
2529,conv2d_13,"(0, 1, 4, 1)",14
2530,conv2d_13,"(1, 1, 17, 37)",13
2531,conv2d_13,"(1, 0, 22, 63)",8
2532,conv2d_13,"(2, 2, 30, 24)",20
2533,conv2d_13,"(1, 2, 28, 58)",19
2534,conv2d_13,"(2, 1, 28, 27)",24
2535,conv2d_13,"(0, 0, 8, 40)",14
2536,conv2d_13,"(1, 0, 1, 58)",31
2537,conv2d_13,"(2, 1, 25, 39)",0
2538,conv2d_13,"(1, 0, 21, 53)",25
2539,conv2d_13,"(0, 1, 3, 9)",11
2540,conv2d_13,"(0, 1, 1, 40)",3
2541,conv2d_13,"(0, 0, 4, 62)",26
2542,conv2d_13,"(2, 1, 15, 27)",8
2543,conv2d_13,"(0, 2, 9, 35)",31
2544,conv2d_13,"(0, 1, 25, 41)",11
2545,conv2d_13,"(1, 1, 31, 59)",23
2546,conv2d_13,"(1, 2, 28, 0)",30
2547,conv2d_13,"(0, 1, 19, 57)",6
2548,conv2d_13,"(2, 1, 14, 31)",23
2549,conv2d_13,"(2, 0, 31, 20)",17
2550,conv2d_13,"(2, 0, 31, 13)",17
2551,conv2d_13,"(0, 1, 26, 56)",8
2552,conv2d_13,"(2, 2, 30, 3)",4
2553,conv2d_13,"(2, 0, 14, 48)",22
2554,conv2d_13,"(2, 0, 18, 58)",4
2555,conv2d_13,"(0, 2, 13, 35)",11
2556,conv2d_13,"(2, 0, 10, 38)",29
2557,conv2d_13,"(1, 2, 13, 5)",28
2558,conv2d_13,"(0, 2, 5, 5)",10
2559,conv2d_13,"(2, 2, 4, 3)",19
2560,conv2d_13,"(1, 0, 19, 26)",28
2561,conv2d_13,"(0, 2, 15, 41)",25
2562,conv2d_13,"(2, 2, 28, 42)",7
2563,conv2d_13,"(0, 1, 5, 41)",21
2564,conv2d_13,"(2, 1, 2, 10)",14
2565,conv2d_13,"(2, 1, 25, 14)",12
2566,conv2d_13,"(1, 1, 18, 2)",9
2567,conv2d_13,"(0, 0, 21, 43)",7
2568,conv2d_13,"(1, 1, 16, 42)",12
2569,conv2d_13,"(1, 0, 19, 33)",1
2570,conv2d_13,"(0, 0, 29, 51)",6
2571,conv2d_13,"(0, 2, 26, 27)",4
2572,conv2d_13,"(0, 0, 17, 16)",20
2573,conv2d_13,"(2, 0, 22, 47)",19
2574,conv2d_13,"(1, 2, 18, 54)",6
2575,conv2d_13,"(0, 0, 19, 41)",1
2576,conv2d_13,"(2, 1, 20, 3)",29
2577,conv2d_13,"(0, 1, 24, 30)",22
2578,conv2d_13,"(1, 1, 30, 34)",16
2579,conv2d_13,"(0, 0, 26, 50)",5
2580,conv2d_13,"(2, 2, 27, 17)",24
2581,conv2d_13,"(1, 1, 9, 63)",0
2582,conv2d_13,"(2, 0, 3, 47)",27
2583,conv2d_13,"(1, 2, 15, 16)",24
2584,conv2d_13,"(2, 2, 6, 21)",0
2585,conv2d_13,"(2, 1, 24, 53)",22
2586,conv2d_13,"(2, 2, 30, 15)",2
2587,conv2d_13,"(2, 1, 15, 8)",24
2588,conv2d_13,"(2, 1, 27, 49)",5
2589,conv2d_13,"(0, 0, 3, 61)",28
2590,conv2d_13,"(1, 2, 1, 28)",7
2591,conv2d_13,"(1, 0, 21, 60)",27
2592,conv2d_13,"(2, 1, 4, 56)",30
2593,conv2d_13,"(0, 1, 6, 41)",30
2594,conv2d_13,"(1, 1, 13, 29)",25
2595,conv2d_13,"(2, 2, 3, 21)",1
2596,conv2d_13,"(2, 0, 26, 5)",6
2597,conv2d_13,"(1, 1, 3, 2)",9
2598,conv2d_13,"(0, 0, 0, 4)",25
2599,conv2d_13,"(2, 0, 16, 49)",23
2600,conv2d_13,"(0, 2, 20, 3)",21
2601,conv2d_13,"(0, 0, 2, 19)",7
2602,conv2d_13,"(2, 2, 29, 57)",13
2603,conv2d_13,"(2, 1, 13, 6)",0
2604,conv2d_13,"(1, 1, 31, 62)",17
2605,conv2d_13,"(0, 1, 7, 8)",15
2606,conv2d_13,"(1, 2, 25, 19)",10
2607,conv2d_13,"(1, 1, 14, 23)",22
2608,conv2d_13,"(0, 1, 28, 2)",20
2609,conv2d_13,"(1, 1, 14, 30)",30
2610,conv2d_13,"(0, 0, 16, 27)",18
2611,conv2d_13,"(1, 2, 14, 10)",20
2612,conv2d_13,"(0, 0, 5, 20)",29
2613,conv2d_13,"(1, 1, 25, 29)",0
2614,conv2d_13,"(1, 0, 20, 47)",13
2615,conv2d_13,"(1, 1, 19, 22)",23
2616,conv2d_13,"(1, 1, 22, 1)",27
2617,conv2d_13,"(0, 2, 16, 25)",8
2618,conv2d_13,"(1, 0, 30, 12)",1
2619,conv2d_13,"(1, 2, 11, 35)",17
2620,conv2d_13,"(2, 1, 17, 32)",16
2621,conv2d_13,"(0, 0, 27, 31)",28
2622,conv2d_13,"(0, 2, 1, 10)",24
2623,conv2d_13,"(1, 0, 29, 40)",0
2624,conv2d_13,"(1, 0, 29, 10)",19
2625,conv2d_13,"(1, 1, 28, 50)",0
2626,conv2d_13,"(1, 0, 5, 12)",23
2627,conv2d_13,"(1, 0, 15, 8)",12
2628,conv2d_13,"(0, 1, 19, 29)",5
2629,conv2d_13,"(1, 0, 2, 16)",6
2630,conv2d_13,"(0, 2, 7, 34)",19
2631,conv2d_13,"(0, 2, 28, 13)",9
2632,conv2d_13,"(2, 1, 1, 39)",31
2633,conv2d_13,"(2, 1, 13, 29)",20
2634,conv2d_13,"(0, 0, 3, 6)",19
2635,conv2d_13,"(0, 2, 4, 39)",8
2636,conv2d_13,"(1, 2, 3, 31)",15
2637,conv2d_13,"(1, 2, 12, 42)",11
2638,conv2d_13,"(1, 1, 1, 42)",15
2639,conv2d_13,"(0, 1, 15, 54)",1
2640,conv2d_13,"(0, 0, 10, 26)",25
2641,conv2d_13,"(1, 2, 24, 45)",4
2642,conv2d_13,"(1, 1, 31, 57)",3
2643,conv2d_13,"(2, 0, 4, 53)",28
2644,conv2d_13,"(1, 2, 28, 33)",2
2645,conv2d_13,"(0, 1, 31, 2)",29
2646,conv2d_13,"(2, 1, 25, 43)",17
2647,conv2d_13,"(2, 0, 3, 39)",10
2648,conv2d_13,"(0, 2, 30, 10)",2
2649,conv2d_13,"(1, 0, 26, 47)",14
2650,conv2d_13,"(1, 2, 2, 2)",27
2651,conv2d_13,"(2, 1, 7, 21)",11
2652,conv2d_13,"(0, 2, 31, 0)",18
2653,conv2d_13,"(0, 1, 6, 13)",27
2654,conv2d_13,"(1, 0, 10, 17)",8
2655,conv2d_13,"(2, 0, 0, 54)",4
2656,conv2d_13,"(1, 1, 19, 54)",27
2657,conv2d_13,"(0, 0, 2, 16)",17
2658,conv2d_13,"(0, 0, 0, 19)",31
2659,conv2d_13,"(0, 0, 11, 51)",31
2660,conv2d_13,"(1, 2, 5, 47)",7
2661,conv2d_13,"(1, 2, 12, 47)",23
2662,conv2d_13,"(2, 2, 26, 56)",31
2663,conv2d_13,"(2, 2, 15, 57)",13
2664,conv2d_13,"(2, 0, 22, 42)",23
2665,conv2d_13,"(1, 0, 10, 32)",23
2666,conv2d_13,"(0, 2, 12, 4)",23
2667,conv2d_13,"(2, 0, 9, 55)",19
2668,conv2d_13,"(2, 1, 0, 29)",5
2669,conv2d_13,"(1, 1, 5, 36)",28
2670,conv2d_13,"(2, 0, 15, 27)",10
2671,conv2d_13,"(2, 2, 10, 53)",8
2672,conv2d_13,"(1, 0, 24, 36)",26
2673,conv2d_13,"(1, 2, 14, 7)",0
2674,conv2d_13,"(2, 0, 19, 12)",3
2675,conv2d_13,"(1, 2, 10, 52)",17
2676,conv2d_13,"(2, 2, 3, 41)",0
2677,conv2d_13,"(2, 1, 5, 17)",14
2678,conv2d_13,"(2, 0, 15, 40)",26
2679,conv2d_13,"(2, 2, 24, 6)",8
2680,conv2d_13,"(2, 2, 19, 21)",6
2681,conv2d_13,"(2, 1, 4, 5)",8
2682,conv2d_13,"(1, 0, 5, 56)",10
2683,conv2d_13,"(1, 2, 18, 35)",0
2684,conv2d_13,"(0, 1, 24, 4)",27
2685,conv2d_13,"(0, 2, 27, 6)",28
2686,conv2d_13,"(2, 0, 0, 9)",9
2687,conv2d_13,"(0, 1, 25, 0)",1
2688,conv2d_13,"(1, 1, 24, 11)",27
2689,conv2d_13,"(0, 0, 8, 41)",9
2690,conv2d_13,"(0, 2, 10, 48)",31
2691,conv2d_13,"(2, 2, 18, 50)",14
2692,conv2d_13,"(1, 0, 10, 62)",10
2693,conv2d_13,"(1, 0, 1, 56)",5
2694,conv2d_13,"(0, 1, 23, 58)",19
2695,conv2d_13,"(2, 2, 18, 0)",23
2696,conv2d_13,"(1, 0, 26, 39)",20
2697,conv2d_13,"(2, 2, 22, 48)",13
2698,conv2d_13,"(0, 1, 22, 51)",1
2699,conv2d_13,"(1, 2, 1, 16)",4
2700,conv2d_13,"(2, 1, 11, 60)",16
2701,conv2d_13,"(1, 2, 16, 56)",18
2702,conv2d_13,"(0, 1, 26, 2)",2
2703,conv2d_13,"(0, 1, 18, 12)",28
2704,conv2d_13,"(2, 0, 5, 35)",12
2705,conv2d_13,"(0, 1, 29, 2)",26
2706,conv2d_13,"(1, 1, 26, 60)",11
2707,conv2d_13,"(1, 0, 28, 50)",0
2708,conv2d_13,"(1, 2, 10, 24)",16
2709,conv2d_13,"(1, 0, 14, 12)",31
2710,conv2d_13,"(0, 1, 5, 17)",18
2711,conv2d_13,"(0, 1, 5, 59)",0
2712,conv2d_13,"(2, 0, 29, 47)",5
2713,conv2d_13,"(2, 1, 23, 37)",0
2714,conv2d_13,"(1, 2, 4, 1)",8
2715,conv2d_13,"(0, 1, 9, 59)",14
2716,conv2d_13,"(1, 2, 25, 18)",18
2717,conv2d_13,"(0, 2, 3, 9)",19
2718,conv2d_13,"(2, 1, 23, 63)",28
2719,conv2d_13,"(2, 1, 12, 41)",4
2720,conv2d_13,"(0, 2, 20, 39)",8
2721,conv2d_13,"(0, 1, 0, 49)",7
2722,conv2d_13,"(0, 2, 5, 11)",24
2723,conv2d_13,"(1, 1, 4, 61)",23
2724,conv2d_13,"(2, 1, 4, 0)",15
2725,conv2d_13,"(0, 1, 5, 53)",14
2726,conv2d_13,"(0, 0, 27, 27)",9
2727,conv2d_13,"(0, 0, 29, 17)",10
2728,conv2d_13,"(2, 1, 4, 13)",3
2729,conv2d_13,"(1, 2, 10, 15)",5
2730,conv2d_13,"(2, 1, 17, 55)",28
2731,conv2d_13,"(1, 2, 24, 12)",11
2732,conv2d_13,"(2, 2, 30, 12)",11
2733,conv2d_13,"(1, 0, 15, 28)",17
2734,conv2d_13,"(2, 2, 12, 63)",31
2735,conv2d_13,"(0, 2, 4, 2)",7
2736,conv2d_13,"(0, 2, 18, 6)",16
2737,conv2d_13,"(2, 2, 23, 63)",27
2738,conv2d_13,"(1, 1, 3, 3)",7
2739,conv2d_13,"(2, 1, 14, 35)",29
2740,conv2d_13,"(1, 0, 9, 30)",9
2741,conv2d_13,"(1, 0, 12, 47)",4
2742,conv2d_13,"(1, 1, 2, 60)",16
2743,conv2d_13,"(0, 1, 15, 31)",31
2744,conv2d_13,"(1, 1, 15, 3)",11
2745,conv2d_13,"(2, 1, 30, 62)",8
2746,conv2d_13,"(0, 1, 9, 0)",28
2747,conv2d_13,"(0, 1, 0, 21)",4
2748,conv2d_13,"(1, 2, 25, 41)",20
2749,conv2d_13,"(2, 2, 11, 17)",3
2750,conv2d_13,"(0, 0, 14, 7)",20
2751,conv2d_13,"(2, 0, 29, 42)",14
2752,conv2d_13,"(0, 0, 20, 19)",25
2753,conv2d_13,"(1, 2, 16, 9)",13
2754,conv2d_13,"(0, 2, 28, 0)",28
2755,conv2d_13,"(2, 0, 14, 45)",27
2756,conv2d_13,"(1, 2, 3, 29)",25
2757,conv2d_13,"(2, 2, 18, 9)",31
2758,conv2d_13,"(1, 2, 0, 27)",28
2759,conv2d_13,"(2, 0, 16, 60)",7
2760,conv2d_13,"(1, 0, 20, 40)",16
2761,conv2d_13,"(2, 1, 16, 45)",2
2762,conv2d_13,"(2, 1, 1, 5)",7
2763,conv2d_13,"(1, 0, 25, 22)",18
2764,conv2d_13,"(0, 0, 20, 44)",12
2765,conv2d_13,"(0, 2, 10, 12)",16
2766,conv2d_13,"(0, 1, 26, 39)",30
2767,conv2d_13,"(0, 2, 23, 40)",2
2768,conv2d_13,"(0, 1, 29, 8)",3
2769,conv2d_13,"(1, 2, 22, 24)",9
2770,conv2d_13,"(1, 0, 17, 3)",30
2771,conv2d_13,"(1, 0, 2, 43)",7
2772,conv2d_13,"(0, 1, 13, 1)",4
2773,conv2d_13,"(2, 0, 15, 2)",16
2774,conv2d_13,"(1, 1, 27, 36)",30
2775,conv2d_13,"(2, 2, 9, 17)",2
2776,conv2d_13,"(1, 2, 9, 15)",8
2777,conv2d_13,"(0, 2, 26, 21)",4
2778,conv2d_13,"(0, 0, 5, 62)",28
2779,conv2d_13,"(1, 2, 18, 56)",3
2780,conv2d_13,"(2, 0, 25, 14)",11
2781,conv2d_13,"(2, 2, 31, 62)",5
2782,conv2d_13,"(1, 2, 14, 62)",23
2783,conv2d_13,"(0, 1, 8, 50)",2
2784,conv2d_13,"(0, 0, 31, 22)",11
2785,conv2d_13,"(2, 2, 12, 62)",13
2786,conv2d_13,"(1, 2, 7, 6)",12
2787,conv2d_13,"(1, 2, 1, 5)",17
2788,conv2d_13,"(2, 2, 16, 8)",2
2789,conv2d_13,"(0, 2, 10, 16)",21
2790,conv2d_13,"(1, 0, 18, 22)",9
2791,conv2d_13,"(1, 2, 8, 15)",6
2792,conv2d_13,"(1, 1, 14, 38)",14
2793,conv2d_13,"(0, 1, 2, 25)",27
2794,conv2d_13,"(2, 0, 27, 49)",6
2795,conv2d_13,"(0, 0, 19, 36)",24
2796,conv2d_13,"(1, 0, 29, 13)",2
2797,conv2d_13,"(2, 1, 22, 15)",28
2798,conv2d_13,"(2, 2, 30, 11)",11
2799,conv2d_13,"(2, 1, 18, 12)",10
2800,conv2d_13,"(0, 1, 13, 53)",3
2801,conv2d_13,"(1, 0, 18, 35)",17
2802,conv2d_13,"(1, 0, 28, 22)",4
2803,conv2d_13,"(1, 2, 9, 24)",31
2804,conv2d_13,"(1, 0, 2, 29)",31
2805,conv2d_13,"(1, 2, 24, 29)",8
2806,conv2d_13,"(0, 0, 10, 11)",20
2807,conv2d_13,"(1, 0, 13, 23)",28
2808,conv2d_13,"(2, 1, 14, 1)",2
2809,conv2d_13,"(1, 1, 14, 16)",13
2810,conv2d_13,"(2, 1, 7, 45)",3
2811,conv2d_13,"(1, 1, 15, 11)",9
2812,conv2d_13,"(0, 2, 4, 10)",13
2813,conv2d_13,"(1, 2, 10, 28)",3
2814,conv2d_13,"(0, 1, 20, 53)",21
2815,conv2d_13,"(2, 1, 27, 48)",22
2816,conv2d_13,"(1, 1, 21, 7)",7
2817,conv2d_13,"(2, 1, 25, 55)",25
2818,conv2d_13,"(0, 1, 3, 2)",25
2819,conv2d_13,"(0, 2, 1, 60)",5
2820,conv2d_13,"(0, 2, 24, 18)",2
2821,conv2d_13,"(0, 0, 17, 41)",22
2822,conv2d_13,"(0, 2, 1, 52)",13
2823,conv2d_13,"(0, 2, 2, 42)",20
2824,conv2d_13,"(1, 2, 23, 11)",11
2825,conv2d_13,"(0, 1, 27, 5)",25
2826,conv2d_13,"(2, 2, 29, 25)",31
2827,conv2d_13,"(1, 2, 16, 27)",3
2828,conv2d_13,"(1, 2, 9, 25)",18
2829,conv2d_13,"(1, 0, 3, 11)",30
2830,conv2d_13,"(0, 1, 14, 34)",23
2831,conv2d_13,"(2, 0, 3, 29)",26
2832,conv2d_13,"(0, 2, 22, 38)",13
2833,conv2d_13,"(1, 1, 31, 38)",17
2834,conv2d_13,"(0, 2, 13, 48)",6
2835,conv2d_13,"(2, 2, 5, 48)",10
2836,conv2d_13,"(0, 1, 18, 39)",10
2837,conv2d_13,"(1, 1, 22, 9)",18
2838,conv2d_13,"(0, 1, 12, 0)",21
2839,conv2d_13,"(0, 1, 27, 48)",25
2840,conv2d_13,"(0, 2, 19, 28)",8
2841,conv2d_13,"(0, 2, 20, 55)",31
2842,conv2d_13,"(1, 2, 21, 63)",18
2843,conv2d_13,"(2, 1, 31, 54)",11
2844,conv2d_13,"(2, 2, 31, 11)",7
2845,conv2d_13,"(0, 2, 21, 63)",12
2846,conv2d_13,"(2, 0, 31, 58)",12
2847,conv2d_13,"(1, 2, 3, 21)",20
2848,conv2d_13,"(1, 2, 6, 46)",23
2849,conv2d_13,"(1, 1, 27, 24)",10
2850,conv2d_13,"(1, 1, 28, 44)",31
2851,conv2d_13,"(2, 1, 2, 3)",26
2852,conv2d_13,"(2, 0, 29, 25)",20
2853,conv2d_13,"(2, 1, 21, 35)",22
2854,conv2d_13,"(1, 0, 15, 52)",12
2855,conv2d_13,"(0, 0, 15, 6)",11
2856,conv2d_13,"(1, 2, 24, 5)",0
2857,conv2d_13,"(1, 0, 4, 59)",17
2858,conv2d_13,"(1, 1, 11, 28)",2
2859,conv2d_13,"(2, 0, 5, 6)",4
2860,conv2d_13,"(2, 2, 8, 36)",4
2861,conv2d_13,"(1, 1, 19, 24)",25
2862,conv2d_13,"(1, 1, 25, 27)",11
2863,conv2d_13,"(2, 1, 20, 8)",31
2864,conv2d_13,"(1, 2, 22, 39)",26
2865,conv2d_13,"(0, 1, 28, 27)",29
2866,conv2d_13,"(1, 2, 29, 20)",4
2867,conv2d_13,"(1, 0, 29, 34)",10
2868,conv2d_13,"(1, 0, 3, 8)",22
2869,conv2d_13,"(2, 1, 13, 26)",23
2870,conv2d_13,"(1, 0, 30, 0)",20
2871,conv2d_13,"(2, 1, 13, 12)",3
2872,conv2d_13,"(1, 0, 26, 5)",14
2873,conv2d_13,"(2, 0, 18, 56)",27
2874,conv2d_13,"(0, 1, 3, 24)",21
2875,conv2d_13,"(1, 2, 1, 43)",8
2876,conv2d_13,"(1, 2, 17, 26)",23
2877,conv2d_13,"(0, 0, 3, 4)",13
2878,conv2d_13,"(0, 2, 30, 12)",18
2879,conv2d_13,"(0, 1, 22, 40)",16
2880,conv2d_13,"(1, 2, 13, 53)",3
2881,conv2d_13,"(1, 0, 11, 11)",27
2882,conv2d_13,"(0, 0, 21, 44)",30
2883,conv2d_13,"(1, 2, 4, 30)",29
2884,conv2d_13,"(0, 2, 30, 9)",17
2885,conv2d_13,"(1, 2, 9, 54)",26
2886,conv2d_13,"(2, 0, 2, 3)",10
2887,conv2d_13,"(1, 0, 3, 17)",27
2888,conv2d_13,"(2, 0, 14, 3)",7
2889,conv2d_13,"(2, 0, 5, 4)",0
2890,conv2d_13,"(2, 1, 3, 45)",23
2891,conv2d_13,"(1, 1, 9, 17)",4
2892,conv2d_13,"(0, 2, 27, 48)",2
2893,conv2d_13,"(0, 2, 17, 1)",15
2894,conv2d_13,"(2, 1, 18, 7)",23
2895,conv2d_13,"(2, 2, 16, 56)",5
2896,conv2d_13,"(0, 0, 30, 3)",27
2897,conv2d_13,"(2, 0, 5, 45)",8
2898,conv2d_13,"(0, 2, 3, 52)",21
2899,conv2d_13,"(0, 1, 22, 8)",24
2900,conv2d_13,"(1, 1, 1, 47)",15
2901,conv2d_13,"(0, 1, 10, 34)",5
2902,conv2d_13,"(1, 1, 14, 21)",13
2903,conv2d_13,"(1, 0, 10, 12)",4
2904,conv2d_13,"(2, 2, 5, 20)",14
2905,conv2d_13,"(2, 1, 6, 40)",15
2906,conv2d_13,"(2, 0, 16, 48)",18
2907,conv2d_13,"(1, 0, 0, 43)",12
2908,conv2d_13,"(1, 1, 2, 23)",9
2909,conv2d_13,"(0, 0, 7, 45)",21
2910,conv2d_13,"(2, 1, 27, 30)",27
2911,conv2d_13,"(0, 2, 31, 18)",11
2912,conv2d_13,"(0, 2, 20, 62)",7
2913,conv2d_13,"(0, 0, 24, 34)",19
2914,conv2d_13,"(0, 1, 13, 13)",16
2915,conv2d_13,"(0, 2, 5, 50)",29
2916,conv2d_13,"(2, 2, 0, 48)",4
2917,conv2d_13,"(0, 2, 14, 18)",16
2918,conv2d_13,"(2, 2, 2, 60)",29
2919,conv2d_13,"(1, 2, 19, 47)",31
2920,conv2d_13,"(1, 0, 9, 49)",29
2921,conv2d_13,"(0, 0, 31, 3)",28
2922,conv2d_13,"(0, 0, 21, 0)",5
2923,conv2d_13,"(0, 1, 21, 24)",3
2924,conv2d_13,"(2, 0, 1, 4)",22
2925,conv2d_13,"(1, 2, 17, 20)",21
2926,conv2d_13,"(2, 0, 0, 7)",15
2927,conv2d_13,"(1, 2, 21, 24)",10
2928,conv2d_13,"(2, 0, 4, 17)",10
2929,conv2d_13,"(0, 2, 22, 58)",3
2930,conv2d_13,"(1, 2, 20, 25)",22
2931,conv2d_13,"(1, 2, 0, 44)",0
2932,conv2d_13,"(1, 1, 7, 24)",28
2933,conv2d_13,"(1, 2, 26, 53)",4
2934,conv2d_13,"(2, 0, 19, 0)",27
2935,conv2d_13,"(0, 0, 22, 58)",1
2936,conv2d_13,"(1, 0, 4, 42)",13
2937,conv2d_13,"(0, 1, 0, 1)",5
2938,conv2d_13,"(0, 1, 29, 41)",26
2939,conv2d_13,"(1, 1, 27, 9)",30
2940,conv2d_13,"(1, 2, 27, 0)",10
2941,conv2d_13,"(0, 0, 13, 25)",31
2942,conv2d_13,"(0, 2, 31, 20)",19
2943,conv2d_13,"(1, 2, 25, 24)",20
2944,conv2d_13,"(2, 0, 9, 33)",20
2945,conv2d_13,"(0, 0, 17, 13)",31
2946,conv2d_13,"(1, 2, 6, 1)",2
2947,conv2d_13,"(1, 0, 1, 46)",22
2948,conv2d_13,"(1, 2, 16, 19)",12
2949,conv2d_13,"(1, 1, 11, 32)",3
2950,conv2d_13,"(1, 2, 9, 38)",9
2951,conv2d_13,"(2, 0, 19, 57)",19
2952,conv2d_13,"(0, 2, 12, 37)",13
2953,conv2d_13,"(0, 1, 26, 36)",13
2954,conv2d_13,"(0, 0, 20, 16)",15
2955,conv2d_13,"(1, 0, 31, 57)",16
2956,conv2d_13,"(0, 0, 27, 57)",15
2957,conv2d_13,"(0, 2, 3, 4)",14
2958,conv2d_13,"(0, 2, 13, 19)",19
2959,conv2d_13,"(0, 2, 22, 53)",14
2960,conv2d_13,"(0, 2, 21, 60)",25
2961,conv2d_13,"(0, 0, 31, 21)",16
2962,conv2d_13,"(1, 1, 20, 8)",25
2963,conv2d_13,"(0, 1, 4, 5)",16
2964,conv2d_13,"(0, 0, 21, 5)",3
2965,conv2d_13,"(1, 2, 0, 11)",23
2966,conv2d_13,"(2, 1, 25, 61)",14
2967,conv2d_13,"(0, 1, 13, 25)",13
2968,conv2d_13,"(0, 0, 19, 39)",2
2969,conv2d_13,"(0, 0, 30, 43)",4
2970,conv2d_13,"(2, 2, 2, 28)",23
2971,conv2d_13,"(2, 0, 14, 32)",14
2972,conv2d_13,"(2, 1, 1, 29)",26
2973,conv2d_13,"(1, 0, 26, 11)",14
2974,conv2d_13,"(2, 2, 25, 54)",24
2975,conv2d_13,"(0, 1, 14, 62)",29
2976,conv2d_13,"(2, 2, 0, 54)",5
2977,conv2d_13,"(2, 2, 28, 25)",21
2978,conv2d_13,"(0, 2, 29, 17)",9
2979,conv2d_13,"(2, 1, 28, 19)",1
2980,conv2d_13,"(1, 0, 26, 56)",13
2981,conv2d_13,"(1, 1, 15, 45)",31
2982,conv2d_13,"(0, 1, 8, 55)",26
2983,conv2d_13,"(0, 1, 19, 26)",19
2984,conv2d_13,"(2, 0, 24, 22)",26
2985,conv2d_13,"(0, 0, 26, 36)",29
2986,conv2d_13,"(0, 1, 13, 57)",27
2987,conv2d_13,"(0, 2, 19, 42)",18
2988,conv2d_13,"(2, 1, 21, 27)",30
2989,conv2d_13,"(0, 1, 9, 51)",12
2990,conv2d_13,"(0, 2, 8, 5)",12
2991,conv2d_13,"(1, 0, 10, 52)",12
2992,conv2d_13,"(2, 0, 21, 62)",6
2993,conv2d_13,"(1, 0, 18, 28)",19
2994,conv2d_13,"(1, 1, 9, 35)",7
2995,conv2d_13,"(1, 2, 4, 58)",13
2996,conv2d_13,"(1, 1, 11, 56)",28
2997,conv2d_13,"(0, 1, 13, 19)",11
2998,conv2d_13,"(0, 0, 24, 47)",11
2999,conv2d_13,"(1, 1, 19, 10)",22
